# dumped at t=1 ps
°OH^0 -7.02133 0.356703 -1248.55
°OH^0 -10.0968 1.71653 -1234.79
°OH^0 -6.07703 0.588882 -1233.95
°OH^0 -7.91308 1.96067 -1230.33
°OH^0 -6.98329 -0.543695 -1226
°OH^0 -10.2339 6.96822 -1222.38
°OH^0 -11.0658 8.20666 -1219.91
°OH^0 -9.11142 2.89936 -1228.85
°OH^0 -9.4436 1.96548 -1225.87
°OH^0 -9.45343 2.19569 -1226.06
°OH^0 -7.94035 3.79894 -1218.92
°OH^0 -7.42966 0.0684039 -1203.49
°OH^0 -8.83174 2.93279 -1198.45
°OH^0 -4.15415 3.27083 -1195.3
°OH^0 -9.54859 -1.26843 -1177.4
°OH^0 -6.70282 0.223905 -1181.48
°OH^0 -8.31653 -0.642868 -1180.44
°OH^0 -12.664 3.57299 -1166.94
°OH^0 -10.4925 0.393449 -1168.31
°OH^0 -9.60876 3.96513 -1152.33
°OH^0 -8.78467 1.2889 -1154.33
°OH^0 -9.50142 -1.05295 -1151.96
°OH^0 -6.98762 1.32115 -1139.86
°OH^0 -11.4202 2.45869 -1140.88
°OH^0 -11.6863 3.06714 -1137.15
°OH^0 -9.40293 -0.264847 -1135.61
°OH^0 -8.87743 1.31167 -1136.23
°OH^0 -10.5745 0.256572 -1128.38
°OH^0 -9.3419 -0.264769 -1123.1
°OH^0 -11.0771 0.0190351 -1120.66
°OH^0 -8.21431 -2.14223 -1104.24
°OH^0 -12.3494 1.8959 -1105.03
°OH^0 -11.2468 0.0638926 -1090.95
°OH^0 -12.9061 -0.795915 -1084.47
°OH^0 -11.942 -1.80036 -1084.44
°OH^0 -13.3901 7.26933 -1061.83
°OH^0 -11.9868 -0.0324876 -1068.39
°OH^0 -9.95663 -2.57138 -1065.14
°OH^0 -12.5104 -1.34096 -1038.49
°OH^0 -12.146 -0.299879 -1034.03
°OH^0 -15.6483 0.476809 -1031.86
°OH^0 -14.2174 -0.926311 -1033.89
°OH^0 -13.7134 -3.18148 -1031.36
°OH^0 -12.9061 -0.57214 -1025.08
°OH^0 -12.4302 -0.399192 -1025.91
°OH^0 -15.2506 -2.07684 -1000.91
°OH^0 -11.7276 -4.84337 -993.905
°OH^0 -12.8133 -3.21468 -994.828
°OH^0 -12.8377 -3.6323 -993.939
°OH^0 -10.4757 -3.11657 -997.907
°OH^0 -13.7178 -2.31187 -993.813
°OH^0 -12.7129 -1.20317 -994.922
°OH^0 -15.2484 -3.333 -972.477
°OH^0 -13.7773 -1.01041 -970.52
°OH^0 -14.4315 -3.58946 -967.214
°OH^0 -14.1926 -4.80326 -962.219
°OH^0 -17.6632 -8.04647 -963.504
°OH^0 -11.8847 -2.47229 -951.844
°OH^0 -13.7495 -2.69361 -937.978
°OH^0 -14.9305 -8.09503 -923.432
°OH^0 -13.3831 -6.2405 -898.117
°OH^0 -16.4756 -7.72455 -894.848
°OH^0 -13.9237 -5.67688 -892.583
°OH^0 -14.971 -6.83143 -888.001
°OH^0 -15.6071 -6.37747 -886.645
°OH^0 -15.8538 -7.97144 -871.269
°OH^0 -22.4671 -2.68227 -845.892
°OH^0 -22.6828 0.317646 -842.659
°OH^0 -23.8822 -1.4892 -841.207
°OH^0 -29.2753 -1.56224 -829.189
°OH^0 -32.9073 1.17354 -821.539
°OH^0 -36.2823 1.95071 -813.393
°OH^0 -38.9693 1.77001 -815.215
°OH^0 -37.3354 5.57913 -810.645
°OH^0 -42.8295 4.63429 -805.11
°OH^0 -41.0805 4.36866 -803.989
°OH^0 -41.2245 4.80691 -803.55
°OH^0 -41.7615 5.58435 -801.923
°OH^0 -46.2793 7.89585 -794.264
°OH^0 -48.7786 5.70006 -790.249
°OH^0 -44.8494 4.3237 -793.817
°OH^0 -48.5676 5.62123 -788.191
°OH^0 -58.6034 9.55182 -777.514
°OH^0 -54.8395 15.8721 -772.041
°OH^0 -60.774 18.2181 -761.839
°OH^0 -58.6116 16.8282 -755.261
°OH^0 -61.0826 15.7283 -758.39
°OH^0 -68.613 22.9355 -743.288
°OH^0 -69.2807 23.5723 -741.854
°OH^0 -71.7254 24.489 -734.657
°OH^0 -83.7677 30.1501 -716.23
°OH^0 -85.8324 31.9075 -715.245
°OH^0 -92.2336 37.5728 -700.606
°OH^0 -96.7808 40.7653 -693.131
°OH^0 -99.6679 42.7567 -687.21
°OH^0 -103.288 43.5825 -682.099
°OH^0 -102.146 52.3389 -676.481
°OH^0 -111.76 48.1655 -668.766
°OH^0 -108.931 49.3965 -668.571
°OH^0 -129.541 58.6504 -636.614
°OH^0 -128.574 54.151 -637.559
°OH^0 -133.644 61.4757 -632.705
°OH^0 -133.074 63.5339 -629.31
°OH^0 -173.193 85.8267 -578.513
°OH^0 -172.317 82.0286 -573.575
°OH^0 -184.497 92.9704 -560.119
°OH^0 -184.802 95.8101 -559.498
°OH^0 -213.257 112.68 -518.947
°OH^0 -219.617 110.842 -518.188
°OH^0 -232.736 118.8 -499.21
°OH^0 -247.684 132.817 -474.554
°OH^0 -276.433 152.054 -433.804
°OH^0 -559.69 314.426 -485.192
°OH^0 -562.379 312.472 -510.835
°OH^0 -560.695 312.692 -512.889
°OH^0 -558.896 312.658 -514.672
°OH^0 -548.101 293.178 -517.523
°OH^0 -545.876 294.4 -518.322
°OH^0 -540.795 283.99 -518.932
°OH^0 -537.159 283.761 -520.725
°OH^0 -536.908 274.951 -519.542
°OH^0 -532.878 271.719 -518.087
°OH^0 -535.244 264.116 -527.943
°OH^0 -538.876 261.638 -525.834
°OH^0 -537.648 262.242 -516.128
°OH^0 -534.401 263.462 -510.728
°OH^0 -535.159 265.17 -506.034
°OH^0 -531.797 264.536 -504.96
°OH^0 -529.138 265.281 -497.319
°OH^0 -530.846 267.233 -495.485
°OH^0 -523.523 266.648 -489.425
°OH^0 -521.615 265.748 -487.814
°OH^0 -522.739 265.741 -485.764
°OH^0 -514.391 265.279 -478.541
°OH^0 -513.743 265.908 -480.118
°OH^0 -512.32 266.334 -475.894
°OH^0 -512.131 264.591 -475.696
°OH^0 -509.355 265.982 -473.665
°OH^0 -509.291 267.605 -473.236
°OH^0 -506.732 264.781 -470.861
°OH^0 -505.325 265.313 -469.629
°OH^0 -498.735 265.922 -467.434
°OH^0 -497.122 268.138 -465.922
°OH^0 -495.505 266.674 -462.71
°OH^0 -496.853 266.835 -463.141
°OH^0 -497.505 264.491 -461.41
°OH^0 -494.649 264.767 -462.545
°OH^0 -489.809 263.477 -458.447
°OH^0 -485.074 262.368 -454.422
°OH^0 -484.137 259.555 -451.148
°OH^0 -481.749 260.152 -449.622
°OH^0 -479.816 259.148 -444.681
°OH^0 -479.228 260.218 -444.491
°OH^0 -476.074 256.163 -442.795
°OH^0 -474.501 257.89 -439.874
°OH^0 -471.842 254.162 -437.439
°OH^0 -473.307 254.933 -436.305
°OH^0 -472.164 256.779 -438.134
°OH^0 -468.183 253.651 -436.368
°OH^0 -467.722 253.767 -434.388
°OH^0 -467.052 253.475 -430.69
°OH^0 -469.98 252.487 -432.998
°OH^0 -464.489 255.695 -430.113
°OH^0 -460.889 250.965 -423.394
°OH^0 -458.995 251.662 -419.023
°OH^0 -457.683 249.195 -421.927
°OH^0 -458.037 250.128 -422.337
°OH^0 -455.88 251.126 -418.004
°OH^0 -455.412 248.912 -419.479
°OH^0 -452.072 247.4 -410.496
°OH^0 -447.984 247.223 -412.903
°OH^0 -447.017 246.863 -408.842
°OH^0 -441.545 244.389 -403.4
°OH^0 -442.483 243.418 -401.745
°OH^0 -441.954 243.59 -399.832
°OH^0 -442.679 243.949 -398.622
°OH^0 -442.145 244.856 -397.409
°OH^0 -441.137 246.845 -398.386
°OH^0 -440.745 244.071 -396.233
°OH^0 -442.339 242.528 -398.471
°OH^0 -440.751 240.464 -393.998
°OH^0 -437.294 241.034 -394.206
°OH^0 -438.836 239.32 -393.993
°OH^0 -437.654 237.852 -385.847
°OH^0 -436.232 235.475 -385.449
°OH^0 -434.948 235.148 -381.059
°OH^0 -433.09 232.788 -379.548
°OH^0 -432.67 233.046 -378.243
°OH^0 -433.031 232.253 -380.095
°OH^0 -431.339 230.983 -378.146
°OH^0 -430.823 232.127 -378.961
°OH^0 -429.453 233.77 -376.478
°OH^0 -428.348 229.644 -376.734
°OH^0 -426.066 226.355 -372.24
°OH^0 -424.013 225.648 -370.183
°OH^0 -421.524 223.227 -369.226
°OH^0 -421.767 223.105 -367.873
°OH^0 -419.979 224.131 -368.052
°OH^0 -419.472 219.234 -367.72
°OH^0 -420.107 221.966 -368.198
°OH^0 -416.9 221.464 -365.392
°OH^0 -417.86 221.585 -364.086
°OH^0 -415.042 219.2 -367.234
°OH^0 -413.422 218.263 -365.306
°OH^0 -414.364 219.833 -361.967
°OH^0 -412.295 216.204 -360.914
°OH^0 -410.844 216.553 -361.268
°OH^0 -409.213 217.321 -360.926
°OH^0 -410.586 214.437 -360.419
°OH^0 -409.035 217.044 -358.534
°OH^0 -405.65 214.962 -358.95
°OH^0 -406.241 213.141 -357.753
°OH^0 -406.029 213.154 -356.027
°OH^0 -405.396 213.459 -357.578
°OH^0 -404.227 215.05 -357.445
°OH^0 -402.95 212.296 -356.951
°OH^0 -401.032 214.359 -358.107
°OH^0 -396.092 211.895 -354.091
°OH^0 -391.8 208.625 -352.722
°OH^0 -377.396 206.399 -351.873
°OH^0 -378.93 206.358 -348.633
°OH^0 -375.694 206.007 -351.781
°OH^0 -372.989 203.571 -350.354
°OH^0 -373.29 204.295 -349.432
°OH^0 -373.074 204.109 -351.205
°OH^0 -371.946 203.527 -352.904
°OH^0 -364.87 202.507 -353.09
°OH^0 -362.038 202.24 -352.799
°OH^0 -361.509 199.594 -352.003
°OH^0 -360.228 200.047 -353.711
°OH^0 -360.863 200.053 -353.882
°OH^0 -356.807 200.326 -354.299
°OH^0 -357.905 200.707 -355.813
°OH^0 -357.771 199.175 -354.637
°OH^0 -355.968 199.526 -354.202
°OH^0 -356.547 198.648 -354.645
°OH^0 -357.015 200.615 -352.568
°OH^0 -354.138 195.731 -353.56
°OH^0 -352.462 199.196 -357.442
°OH^0 -350.585 198.677 -356.424
°OH^0 -350.325 197.459 -355.476
°OH^0 -352.496 196.405 -354.76
°OH^0 -349.11 196.974 -355.56
°OH^0 -344.389 196.067 -358.591
°OH^0 -343.976 196.004 -357.027
°OH^0 -340.974 194.981 -357.56
°OH^0 -337.911 193.279 -358.679
°OH^0 -335.197 195.642 -359.954
°OH^0 -337.27 192.277 -360.65
°OH^0 -336.416 195.319 -361.354
°OH^0 -336.916 193.778 -359.213
°OH^0 -338.659 193.662 -362.57
°OH^0 -336.053 192.386 -362.185
°OH^0 -331.144 191.761 -364.13
°OH^0 -331.903 190.462 -363.871
°OH^0 -332.895 190.966 -364.501
°OH^0 -329.72 189.825 -362.739
°OH^0 -329.02 189.724 -365.05
°OH^0 -327.147 188.469 -365.966
°OH^0 -328.55 189.194 -365.567
°OH^0 -328.43 187.615 -368.395
°OH^0 -327.795 188.484 -367.758
°OH^0 -323.97 187.249 -368.045
°OH^0 -325.47 186.311 -371.126
°OH^0 -324.46 185.473 -367.94
°OH^0 -327.629 183.367 -371.868
°OH^0 -325.582 185.705 -369.399
°OH^0 -324.508 184.481 -371.457
°OH^0 -323.494 185.589 -370.716
°OH^0 -321.373 181.859 -367.772
°OH^0 -324.228 182.235 -372.461
°OH^0 -321.621 183.122 -373.43
°OH^0 -319.3 180.938 -373.367
°OH^0 -319.214 180.993 -373.909
°OH^0 -319.048 177.04 -375.212
°OH^0 -317.186 179.753 -377.558
°OH^0 -319.52 180.436 -377.862
°OH^0 -318.331 178.278 -374.892
°OH^0 -319.191 179.587 -376.437
°OH^0 -316.303 179.582 -377.576
°OH^0 -315.876 177.192 -377.843
°OH^0 -314.635 176.571 -381.621
°OH^0 -313.874 175.845 -381.135
°OH^0 -315.137 176.303 -383.337
°OH^0 -312.662 174.635 -381.886
°OH^0 -313.672 177.397 -382.753
°OH^0 -312.761 175.083 -384.305
°OH^0 -311.208 174.819 -385.041
°OH^0 -312.136 173.102 -386.303
°OH^0 -310.543 172.97 -386.064
°OH^0 -308.919 174.874 -385.963
°OH^0 -308.829 172.891 -388.958
°OH^0 -308.16 172.984 -390.37
°OH^0 -306.725 171.471 -391.96
°OH^0 -306.419 170.272 -390.909
°OH^0 -308.539 173.17 -392.368
°OH^0 -308.555 169.189 -391.092
°OH^0 -306.18 169.726 -391.781
°OH^0 -305.496 171.167 -394.423
°OH^0 -304.72 171.125 -394.347
°OH^0 -305.268 171.089 -391.793
°OH^0 -304.782 169.456 -394.188
°OH^0 -303.284 170.365 -393.716
°OH^0 -304.478 168.176 -397.452
°OH^0 -304.738 168.302 -399.702
°OH^0 -302.371 168.597 -400.559
°OH^0 -303.356 169.499 -398.621
°OH^0 -301.555 170.212 -401.517
°OH^0 -300.994 167.371 -399.28
°OH^0 -302.694 166.235 -400.16
°OH^0 -302.558 167.54 -402.241
°OH^0 -303.233 166.032 -401.695
°OH^0 -302.981 168.683 -402.304
°OH^0 -298.789 169.226 -402.902
°OH^0 -296.719 167.646 -403.314
°OH^0 -297.235 166.829 -406.649
°OH^0 -297.137 164.81 -406.474
°OH^0 -295.199 165.02 -408.528
°OH^0 -294.408 164.507 -406.356
°OH^0 -297.047 165.912 -408.235
°OH^0 -294.009 163.133 -409.109
°OH^0 -293.557 161.361 -412.49
°OH^0 -291.928 163.319 -411.654
°OH^0 -292.432 161.822 -412.69
°OH^0 -290.555 162.373 -411.736
°OH^0 -291.688 160.038 -412.66
°OH^0 -288.053 159.782 -417.273
°OH^0 -287.276 160.277 -418.126
°OH^0 -286.279 158.24 -417.206
°OH^0 -286.488 160.076 -419.199
°OH^0 -286.201 159.981 -424.288
°OH^0 -285.229 159.388 -421.545
°OH^0 -283.442 159.311 -422.871
°OH^0 -284.73 159.021 -424.994
°OH^0 -282.056 160.273 -423.062
°OH^0 -282.141 157.864 -427.351
°OH^0 -278.9 156.831 -428.228
°OH^0 -283.195 156.579 -425.25
°OH^0 -279.521 156.215 -427.464
°OH^0 -280.817 155.023 -428.07
°OH^0 -280.558 154.61 -428.942
°OH^0 -278.67 158.258 -430.33
°OH^0 -279.383 155.879 -430.233
°OH^0 -278.526 153.689 -433.279
°OH^0 -278.027 154.831 -433.148
°OH^0 -278.465 154.294 -431.029
°OH^0 -277.986 154.737 -434.24
°OH^0 -278.085 153.22 -434.734
°OH^0 -277.182 151.889 -434.955
°OH^0 -276.409 151.102 -434.807
°OH^0 -273.952 153.434 -436.401
°OH^0 -273.606 152.849 -437.889
°OH^0 -271.652 150.839 -441.899
°OH^0 -271.429 150.901 -441.05
°OH^0 -272.968 149.998 -440.667
°OH^0 -270.398 148.728 -442.621
°OH^0 -268.504 149.215 -443.581
°OH^0 -267.912 146.144 -444.088
°OH^0 -267.311 146.195 -446.807
°OH^0 -264.234 146.491 -445.362
°OH^0 -265.652 148.264 -447.156
°OH^0 -267.181 145.948 -447.24
°OH^0 -263.362 146.189 -449.918
°OH^0 -263.52 144.357 -448.143
°OH^0 -261.57 147.772 -452.804
°OH^0 -262.466 144.185 -451.108
°OH^0 -263.174 144.617 -453.834
°OH^0 -260.045 141.855 -455.747
°OH^0 -258.546 141.971 -457.757
°OH^0 -258.395 140.862 -456.648
°OH^0 -259.585 141.844 -454.464
°OH^0 -259.448 139.783 -459.951
°OH^0 -257.914 141.882 -458.127
°OH^0 -256.078 140.668 -459.3
°OH^0 -257.653 139.215 -462.946
°OH^0 -256.186 138.983 -462.067
°OH^0 -257.07 140.271 -461.822
°OH^0 -252.406 137.704 -464.627
°OH^0 -252.372 137.171 -463.63
°OH^0 -252.657 135.385 -468.56
°OH^0 -251.089 136.297 -468.927
°OH^0 -252.883 135.962 -467.461
°OH^0 -250.33 136.809 -467.71
°OH^0 -251.067 137.578 -468.285
°OH^0 -250.238 134.694 -469.353
°OH^0 -247.811 133.912 -473.226
°OH^0 -244.067 132.812 -476.296
°OH^0 -245.767 132.232 -479.36
°OH^0 -242.922 131.214 -478.367
°OH^0 -246.169 128.83 -480.661
°OH^0 -244.817 129.876 -477.279
°OH^0 -243.834 131.114 -478.184
°OH^0 -243.182 126.984 -482.551
°OH^0 -242.542 130.719 -482.346
°OH^0 -240.285 129.925 -483.066
°OH^0 -242.869 126.69 -483.505
°OH^0 -241.221 127.535 -486.608
°OH^0 -238.886 128.076 -484.077
°OH^0 -239.288 127.733 -489.8
°OH^0 -238.166 126.537 -487.058
°OH^0 -236.345 128.271 -489.201
°OH^0 -238.572 125.53 -487.668
°OH^0 -238.581 125.207 -487.621
°OH^0 -238.228 125.34 -489.685
°OH^0 -237.693 124.087 -489.679
°OH^0 -236.535 125.284 -490.64
°OH^0 -234.331 123.389 -492.936
°OH^0 -234.429 124.231 -490.719
°OH^0 -236.403 123.937 -491.17
°OH^0 -238.369 122.232 -494.384
°OH^0 -236.087 124.035 -492.585
°OH^0 -235.817 122.053 -493.923
°OH^0 -233.892 121.789 -492.404
°OH^0 -231.882 121.255 -497.874
°OH^0 -232.006 120.66 -501.262
°OH^0 -231.721 118.373 -498.459
°OH^0 -230.854 118.024 -498.435
°OH^0 -229.862 117.058 -502.513
°OH^0 -227.771 119.958 -503.212
°OH^0 -230.093 118.093 -502.136
°OH^0 -227.56 119.004 -501.763
°OH^0 -228.927 119.122 -502.627
°OH^0 -227.95 118.16 -503.567
°OH^0 -227.591 115.567 -506.935
°OH^0 -224.478 115.967 -507.945
°OH^0 -225.271 115.851 -507.247
°OH^0 -221.138 115.042 -509.795
°OH^0 -222.52 113.828 -512.453
°OH^0 -223.475 114.03 -510.359
°OH^0 -219.823 113.639 -509.927
°OH^0 -221.212 111.571 -513.002
°OH^0 -221.052 110.783 -516.133
°OH^0 -219.768 113.924 -514.705
°OH^0 -218.654 113.02 -513.21
°OH^0 -217.613 111.459 -518.083
°OH^0 -218.083 113.942 -514.586
°OH^0 -218.298 112.097 -516.471
°OH^0 -216.678 111.406 -517.226
°OH^0 -216.243 110.642 -516.346
°OH^0 -214.365 111.363 -517.611
°OH^0 -215.008 112.149 -518.189
°OH^0 -217.265 111.688 -518.09
°OH^0 -216.21 110.841 -517.128
°OH^0 -217.342 111.067 -519.769
°OH^0 -211.883 108.027 -525.102
°OH^0 -212.269 108.144 -524.739
°OH^0 -210.488 108.187 -526.884
°OH^0 -209.551 107.011 -527.68
°OH^0 -211.063 107.281 -528.64
°OH^0 -209.372 105.408 -526.885
°OH^0 -208.038 106.167 -529.201
°OH^0 -206.867 104.895 -530.418
°OH^0 -205.028 106.853 -529.651
°OH^0 -206.644 105.572 -532.48
°OH^0 -202.851 105.147 -532.193
°OH^0 -205.82 103.835 -533.357
°OH^0 -203.276 104.621 -534.872
°OH^0 -200.561 103.806 -534.806
°OH^0 -201.733 103.087 -534.788
°OH^0 -201.835 103.287 -537.248
°OH^0 -197.436 101.162 -539.562
°OH^0 -199.626 103.867 -540.607
°OH^0 -198.662 102.566 -539.189
°OH^0 -199.837 102.616 -542.194
°OH^0 -197.891 101.962 -540.304
°OH^0 -197.809 100.663 -542.175
°OH^0 -199.239 100.612 -542.224
°OH^0 -194.828 99.2544 -545.919
°OH^0 -195.936 100.206 -544.196
°OH^0 -195.02 97.701 -544.618
°OH^0 -193.396 99.9274 -548.866
°OH^0 -191.737 97.6099 -548.254
°OH^0 -188.542 93.6111 -550.525
°OH^0 -189.532 94.9455 -555.762
°OH^0 -190.77 96.3014 -552.097
°OH^0 -188.888 95.9324 -551.472
°OH^0 -187.625 95.3444 -553.468
°OH^0 -187.479 95.3272 -556.851
°OH^0 -187.834 95.3917 -556.639
°OH^0 -185.268 91.4478 -556.363
°OH^0 -187.343 93.6563 -558.789
°OH^0 -185.267 91.6698 -559.157
°OH^0 -184.361 91.9164 -560.426
°OH^0 -184.73 92.0432 -559.324
°OH^0 -181.819 89.5426 -566.16
°OH^0 -180.522 92.3262 -565.272
°OH^0 -178.568 91.6084 -567.014
°OH^0 -177.841 90.6666 -567.526
°OH^0 -175.73 87.3696 -570.054
°OH^0 -173.218 88.7814 -570.631
°OH^0 -176.285 87.6024 -570.053
°OH^0 -178.049 88.273 -571.619
°OH^0 -175.706 86.6437 -574.093
°OH^0 -174.897 86.5067 -572.291
°OH^0 -175.195 85.5888 -572.633
°OH^0 -174.213 85.8212 -574.323
°OH^0 -172.149 86.416 -577.485
°OH^0 -171.444 81.8057 -579.587
°OH^0 -169.676 83.8004 -583.127
°OH^0 -168.015 84.4065 -581.142
°OH^0 -167.282 82.0591 -579.391
°OH^0 -167.931 80.2681 -582.315
°OH^0 -164.59 83.2274 -585.064
°OH^0 -161.801 79.1802 -588.833
°OH^0 -162.861 79.2072 -589.172
°OH^0 -157.829 77.0781 -595.058
°OH^0 -157.744 76.7458 -596.514
°OH^0 -157.583 74.5972 -593.464
°OH^0 -156.629 78.3308 -596.652
°OH^0 -156.873 77.7302 -597.601
°OH^0 -156.036 77.9464 -597.2
°OH^0 -156.38 75.855 -597.998
°OH^0 -155.472 75.2693 -596.937
°OH^0 -153.831 73.8304 -597.267
°OH^0 -156.774 75.1671 -599.331
°OH^0 -153.348 73.5003 -600.069
°OH^0 -154.525 74.0705 -600.994
°OH^0 -156.103 73.9154 -599.777
°OH^0 -154.422 74.7428 -602.617
°OH^0 -154.303 75.0955 -602.021
°OH^0 -150.235 72.8387 -604.348
°OH^0 -150.234 73.6868 -603.248
°OH^0 -147.115 71.5933 -606.364
°OH^0 -149.8 70.9888 -606.806
°OH^0 -148.512 72.1782 -608.906
°OH^0 -149.7 72.1381 -610.775
°OH^0 -146.974 68.334 -609.856
°OH^0 -148.693 70.0878 -610.106
°OH^0 -147.182 70.3949 -613.75
°OH^0 -147.237 71.977 -611.383
°OH^0 -147.344 70.7631 -611.367
°OH^0 -144.394 69.487 -615.962
°OH^0 -145.691 66.5516 -613.484
°OH^0 -145.147 68.7654 -613.374
°OH^0 -144.194 70.1013 -611.243
°OH^0 -143.642 68.1144 -615.208
°OH^0 -142.859 69.7626 -618.012
°OH^0 -142.764 68.3239 -617.79
°OH^0 -143.093 69.3583 -621.043
°OH^0 -141.39 66.492 -621.562
°OH^0 -138.922 64.8946 -623.792
°OH^0 -138.565 67.0257 -622.373
°OH^0 -139.947 66.3687 -624.099
°OH^0 -141.038 65.4971 -623.925
°OH^0 -137.79 63.4531 -624.165
°OH^0 -138.235 64.5238 -625.283
°OH^0 -136.821 63.4716 -626.353
°OH^0 -135.187 62.9286 -627.483
°OH^0 -135.889 63.7001 -628.268
°OH^0 -135.3 63.542 -628.626
°OH^0 -132.983 63.0715 -630.552
°OH^0 -133.632 60.9966 -630.877
°OH^0 -133.654 62.7375 -632.745
°OH^0 -132.996 63.3227 -631.146
°OH^0 -134.188 58.7105 -629.891
°OH^0 -132.437 61.9413 -634.129
°OH^0 -131.683 63.7091 -632.005
°OH^0 -130.938 59.1226 -636.373
°OH^0 -128.562 60.9798 -635.743
°OH^0 -127.246 58.2163 -638.651
°OH^0 -127.236 58.8297 -639.516
°OH^0 -126.948 55.8453 -639.545
°OH^0 -125.532 58.0476 -644.011
°OH^0 -126.603 59.01 -641.957
°OH^0 -124.451 58.0516 -641.209
°OH^0 -125.33 59.2387 -644.266
°OH^0 -123.798 59.0598 -641.992
°OH^0 -124.05 57.0373 -644.021
°OH^0 -121.954 54.7422 -646.9
°OH^0 -121.924 56.8754 -647.918
°OH^0 -121.524 55.3218 -650.128
°OH^0 -119.027 55.6916 -652.628
°OH^0 -118.865 54.8908 -651.886
°OH^0 -121.033 53.9698 -656.974
°OH^0 -119.31 51.2227 -656.772
°OH^0 -119.077 51.3426 -656.276
°OH^0 -115.635 52.7642 -658.325
°OH^0 -115.825 50.2735 -656.985
°OH^0 -113.614 50.3452 -661.511
°OH^0 -111.294 50.6617 -663.853
°OH^0 -113.276 49.4909 -664.775
°OH^0 -112.565 50.6918 -661.168
°OH^0 -112.076 50.7261 -664.517
°OH^0 -109.534 46.4203 -668.245
°OH^0 -108.849 45.925 -669.969
°OH^0 -108.702 45.7928 -671.478
°OH^0 -106.441 45.1325 -673.927
°OH^0 -106.099 44.7971 -676.904
°OH^0 -106.885 45.4214 -675.311
°OH^0 -107.535 45.8618 -678.278
°OH^0 -101.927 44.8423 -675.618
°OH^0 -103.595 44.5713 -676.67
°OH^0 -104.016 46.9826 -679.161
°OH^0 -105.75 44.211 -680.438
°OH^0 -104.57 41.5501 -678.349
°OH^0 -102.615 44.0159 -683.282
°OH^0 -99.7928 43.134 -685.566
°OH^0 -98.1919 41.4516 -686.998
°OH^0 -95.2673 38.5283 -692.344
°OH^0 -94.7269 35.6912 -694.724
°OH^0 -93.9271 36.433 -696.486
°OH^0 -96.0819 37.5558 -697.453
°OH^0 -92.3562 35.5032 -699.103
°OH^0 -93.0375 37.7715 -699.693
°OH^0 -93.74 35.2477 -697.339
°OH^0 -89.3114 33.7162 -699.817
°OH^0 -88.3806 37.4262 -705.735
°OH^0 -90.6499 34.7436 -703.469
°OH^0 -91.3693 34.5059 -704.325
°OH^0 -89.5477 36.3341 -705.188
°OH^0 -87.9899 35.4421 -705.788
°OH^0 -90 35.9636 -708.424
°OH^0 -88.0608 32.8106 -707.053
°OH^0 -86.3554 34.9347 -706.853
°OH^0 -87.5303 33.0084 -710.242
°OH^0 -85.927 33.5718 -710.421
°OH^0 -86.5291 33.3688 -709.386
°OH^0 -86.5702 34.2095 -710.708
°OH^0 -84.1397 32.2371 -711.596
°OH^0 -84.865 31.2557 -712.74
°OH^0 -84.4639 31.3105 -715.619
°OH^0 -83.4402 32.5172 -714.985
°OH^0 -83.5822 30.4155 -715.053
°OH^0 -85.8158 31.9718 -715.526
°OH^0 -83.1063 31.5774 -716.41
°OH^0 -81.3435 29.055 -720.236
°OH^0 -82.0559 31.5953 -720.731
°OH^0 -79.7968 27.6786 -723.77
°OH^0 -79.1725 28.2931 -721.262
°OH^0 -79.3884 27.1645 -722.893
°OH^0 -78.9489 25.7828 -723.386
°OH^0 -80.5249 27.9961 -724.862
°OH^0 -78.7264 30.1034 -726.18
°OH^0 -76.7305 25.9993 -726
°OH^0 -76.0268 26.5927 -727.376
°OH^0 -76.9079 26.4241 -727.891
°OH^0 -75.5263 26.2621 -730.436
°OH^0 -75.4753 26.7 -731.922
°OH^0 -73.0204 26.0659 -729.012
°OH^0 -73.6634 28.5217 -732.609
°OH^0 -75.0751 24.9898 -732.643
°OH^0 -75.0071 24.0899 -736.144
°OH^0 -72.9075 26.1377 -736.503
°OH^0 -70.1641 24.1655 -738.044
°OH^0 -72.0178 22.0327 -737.225
°OH^0 -69.7721 22.7566 -738.908
°OH^0 -67.6896 22.876 -741.292
°OH^0 -68.0401 22.4513 -742.312
°OH^0 -67.9241 22.3743 -740.126
°OH^0 -70.4789 21.9316 -742.396
°OH^0 -68.8957 23.5375 -741.705
°OH^0 -67.9867 21.7618 -741.721
°OH^0 -67.5876 24.0455 -742.484
°OH^0 -66.2129 21.2144 -743.005
°OH^0 -66.6319 23.9612 -744.456
°OH^0 -60.4326 20.6095 -746.176
°OH^0 -66.2926 20.6763 -745.221
°OH^0 -64.5163 19.6729 -750.709
°OH^0 -64.8153 20.1899 -748.579
°OH^0 -65.2082 19.2775 -751.476
°OH^0 -63.5692 20.3366 -750.767
°OH^0 -63.4714 19.0356 -750.381
°OH^0 -64.2089 17.8401 -753.423
°OH^0 -64.5233 19.2003 -755.915
°OH^0 -61.7679 18.0008 -755.968
°OH^0 -61.8197 16.6075 -757.027
°OH^0 -62.7367 14.8776 -757.579
°OH^0 -61.3604 16.9786 -760.984
°OH^0 -58.8641 15.8021 -763.377
°OH^0 -57.7746 15.4793 -764.158
°OH^0 -57.659 15.2139 -766.842
°OH^0 -57.6576 14.238 -763.897
